layer,score,eval_lang,model_a,seed_a,model_b,seed_b,pre_steps
12,0.4855,en,en,1,fr,1,0
0,0.9802,en,en,1,fr,2,0
1,0.9425,en,en,1,fr,2,0
2,0.8876,en,en,1,fr,2,0
3,0.8765,en,en,1,fr,2,0
4,0.8463,en,en,1,fr,2,0
5,0.8178,en,en,1,fr,2,0
6,0.5819,en,en,1,fr,2,0
7,0.5946,en,en,1,fr,2,0
8,0.6776,en,en,1,fr,2,0
9,0.6732,en,en,1,fr,2,0
10,0.6703,en,en,1,fr,2,0
11,0.5379,en,en,1,fr,2,0
12,0.5083,en,en,1,fr,2,0
0,0.9822,en,en,1,fr,4,0
1,0.9465,en,en,1,fr,4,0
2,0.889,en,en,1,fr,4,0
3,0.8901,en,en,1,fr,4,0
4,0.867,en,en,1,fr,4,0
5,0.7778,en,en,1,fr,4,0
6,0.4807,en,en,1,fr,4,0
7,0.5408,en,en,1,fr,4,0
8,0.7084,en,en,1,fr,4,0
9,0.7204,en,en,1,fr,4,0
10,0.6823,en,en,1,fr,4,0
11,0.5845,en,en,1,fr,4,0
12,0.477,en,en,1,fr,4,0
0,0.984,en,en,1,fr,5,0
1,0.9238,en,en,1,fr,5,0
2,0.889,en,en,1,fr,5,0
3,0.8756,en,en,1,fr,5,0
4,0.8436,en,en,1,fr,5,0
5,0.8023,en,en,1,fr,5,0
6,0.606,en,en,1,fr,5,0
7,0.572,en,en,1,fr,5,0
8,0.6016,en,en,1,fr,5,0
9,0.67,en,en,1,fr,5,0
10,0.721,en,en,1,fr,5,0
11,0.5596,en,en,1,fr,5,0
12,0.452,en,en,1,fr,5,0
0,0.989,en,en,1,fr,6,0
1,0.9493,en,en,1,fr,6,0
2,0.9044,en,en,1,fr,6,0
3,0.8828,en,en,1,fr,6,0
4,0.8387,en,en,1,fr,6,0
5,0.8293,en,en,1,fr,6,0
6,0.5562,en,en,1,fr,6,0
7,0.563,en,en,1,fr,6,0
8,0.6367,en,en,1,fr,6,0
9,0.6912,en,en,1,fr,6,0
10,0.681,en,en,1,fr,6,0
11,0.5672,en,en,1,fr,6,0
12,0.452,en,en,1,fr,6,0
0,0.9835,en,en,1,fr,7,0
1,0.944,en,en,1,fr,7,0
2,0.9131,en,en,1,fr,7,0
3,0.8926,en,en,1,fr,7,0
4,0.8424,en,en,1,fr,7,0
5,0.8308,en,en,1,fr,7,0
6,0.568,en,en,1,fr,7,0
7,0.5494,en,en,1,fr,7,0
8,0.6524,en,en,1,fr,7,0
9,0.7363,en,en,1,fr,7,0
10,0.7165,en,en,1,fr,7,0
11,0.5768,en,en,1,fr,7,0
12,0.4729,en,en,1,fr,7,0
0,0.9509,en,en,2,fr,1,0
1,0.9077,en,en,2,fr,1,0
2,0.8549,en,en,2,fr,1,0
3,0.8643,en,en,2,fr,1,0
4,0.8247,en,en,2,fr,1,0
5,0.7788,en,en,2,fr,1,0
6,0.5147,en,en,2,fr,1,0
7,0.5974,en,en,2,fr,1,0
8,0.6178,en,en,2,fr,1,0
9,0.7151,en,en,2,fr,1,0
10,0.7278,en,en,2,fr,1,0
11,0.5715,en,en,2,fr,1,0
12,0.4739,en,en,2,fr,1,0
0,0.946,en,en,2,fr,2,0
1,0.9115,en,en,2,fr,2,0
2,0.8782,en,en,2,fr,2,0
3,0.8795,en,en,2,fr,2,0
4,0.8391,en,en,2,fr,2,0
5,0.8156,en,en,2,fr,2,0
6,0.6448,en,en,2,fr,2,0
7,0.6354,en,en,2,fr,2,0
8,0.6076,en,en,2,fr,2,0
9,0.657,en,en,2,fr,2,0
10,0.6904,en,en,2,fr,2,0
11,0.5616,en,en,2,fr,2,0
12,0.4908,en,en,2,fr,2,0
0,0.9398,en,en,2,fr,4,0
1,0.9202,en,en,2,fr,4,0
2,0.8785,en,en,2,fr,4,0
3,0.881,en,en,2,fr,4,0
4,0.8413,en,en,2,fr,4,0
5,0.766,en,en,2,fr,4,0
6,0.5115,en,en,2,fr,4,0
7,0.5637,en,en,2,fr,4,0
8,0.649,en,en,2,fr,4,0
9,0.7067,en,en,2,fr,4,0
10,0.6953,en,en,2,fr,4,0
11,0.5897,en,en,2,fr,4,0
12,0.4544,en,en,2,fr,4,0
0,0.9527,en,en,2,fr,5,0
1,0.9168,en,en,2,fr,5,0
2,0.8911,en,en,2,fr,5,0
3,0.8696,en,en,2,fr,5,0
4,0.842,en,en,2,fr,5,0
5,0.7973,en,en,2,fr,5,0
6,0.6964,en,en,2,fr,5,0
7,0.6631,en,en,2,fr,5,0
8,0.5395,en,en,2,fr,5,0
9,0.6465,en,en,2,fr,5,0
10,0.7481,en,en,2,fr,5,0
11,0.5756,en,en,2,fr,5,0
12,0.4441,en,en,2,fr,5,0
0,0.9715,en,en,2,fr,6,0
1,0.9363,en,en,2,fr,6,0
2,0.8948,en,en,2,fr,6,0
3,0.8935,en,en,2,fr,6,0
4,0.8167,en,en,2,fr,6,0
5,0.8262,en,en,2,fr,6,0
6,0.6117,en,en,2,fr,6,0
7,0.6525,en,en,2,fr,6,0
8,0.6023,en,en,2,fr,6,0
9,0.6949,en,en,2,fr,6,0
10,0.7129,en,en,2,fr,6,0
11,0.593,en,en,2,fr,6,0
12,0.4498,en,en,2,fr,6,0
0,0.9467,en,en,2,fr,7,0
1,0.9083,en,en,2,fr,7,0
2,0.8991,en,en,2,fr,7,0
3,0.9019,en,en,2,fr,7,0
4,0.8441,en,en,2,fr,7,0
5,0.8433,en,en,2,fr,7,0
6,0.6539,en,en,2,fr,7,0
7,0.6249,en,en,2,fr,7,0
8,0.5961,en,en,2,fr,7,0
9,0.7371,en,en,2,fr,7,0
10,0.755,en,en,2,fr,7,0
11,0.6062,en,en,2,fr,7,0
12,0.4629,en,en,2,fr,7,0
0,0.9694,en,en,3,fr,1,0
1,0.9248,en,en,3,fr,1,0
2,0.8612,en,en,3,fr,1,0
3,0.8386,en,en,3,fr,1,0
4,0.8284,en,en,3,fr,1,0
5,0.628,en,en,3,fr,1,0
6,0.4904,en,en,3,fr,1,0
7,0.5059,en,en,3,fr,1,0
8,0.6253,en,en,3,fr,1,0
9,0.6971,en,en,3,fr,1,0
10,0.6743,en,en,3,fr,1,0
11,0.5706,en,en,3,fr,1,0
12,0.4633,en,en,3,fr,1,0
0,0.9623,en,en,3,fr,2,0
1,0.9342,en,en,3,fr,2,0
2,0.8695,en,en,3,fr,2,0
3,0.8618,en,en,3,fr,2,0
4,0.8545,en,en,3,fr,2,0
5,0.681,en,en,3,fr,2,0
6,0.6179,en,en,3,fr,2,0
7,0.5633,en,en,3,fr,2,0
8,0.6564,en,en,3,fr,2,0
9,0.6579,en,en,3,fr,2,0
10,0.6544,en,en,3,fr,2,0
11,0.5655,en,en,3,fr,2,0
12,0.493,en,en,3,fr,2,0
0,0.9514,en,en,3,fr,4,0
1,0.9395,en,en,3,fr,4,0
2,0.8655,en,en,3,fr,4,0
3,0.8587,en,en,3,fr,4,0
4,0.8481,en,en,3,fr,4,0
5,0.624,en,en,3,fr,4,0
6,0.4941,en,en,3,fr,4,0
7,0.485,en,en,3,fr,4,0
8,0.6598,en,en,3,fr,4,0
9,0.6859,en,en,3,fr,4,0
10,0.6446,en,en,3,fr,4,0
11,0.5811,en,en,3,fr,4,0
12,0.4468,en,en,3,fr,4,0
0,0.9701,en,en,3,fr,5,0
1,0.9238,en,en,3,fr,5,0
2,0.8737,en,en,3,fr,5,0
3,0.8589,en,en,3,fr,5,0
4,0.8499,en,en,3,fr,5,0
5,0.6744,en,en,3,fr,5,0
6,0.6724,en,en,3,fr,5,0
7,0.5482,en,en,3,fr,5,0
8,0.5449,en,en,3,fr,5,0
9,0.6336,en,en,3,fr,5,0
10,0.695,en,en,3,fr,5,0
11,0.5771,en,en,3,fr,5,0
12,0.443,en,en,3,fr,5,0
0,0.977,en,en,3,fr,6,0
1,0.9404,en,en,3,fr,6,0
2,0.887,en,en,3,fr,6,0
3,0.8734,en,en,3,fr,6,0
4,0.8249,en,en,3,fr,6,0
5,0.6817,en,en,3,fr,6,0
6,0.577,en,en,3,fr,6,0
7,0.5207,en,en,3,fr,6,0
8,0.5846,en,en,3,fr,6,0
9,0.6767,en,en,3,fr,6,0
10,0.6572,en,en,3,fr,6,0
11,0.5729,en,en,3,fr,6,0
12,0.4429,en,en,3,fr,6,0
0,0.9662,en,en,3,fr,7,0
1,0.9347,en,en,3,fr,7,0
2,0.89,en,en,3,fr,7,0
3,0.8823,en,en,3,fr,7,0
4,0.854,en,en,3,fr,7,0
5,0.713,en,en,3,fr,7,0
6,0.6389,en,en,3,fr,7,0
7,0.5262,en,en,3,fr,7,0
8,0.6174,en,en,3,fr,7,0
9,0.7049,en,en,3,fr,7,0
10,0.6842,en,en,3,fr,7,0
11,0.5804,en,en,3,fr,7,0
12,0.454,en,en,3,fr,7,0
0,0.984,en,en,4,fr,1,0
1,0.9311,en,en,4,fr,1,0
2,0.8962,en,en,4,fr,1,0
3,0.8675,en,en,4,fr,1,0
4,0.8205,en,en,4,fr,1,0
5,0.746,en,en,4,fr,1,0
6,0.5085,en,en,4,fr,1,0
7,0.5165,en,en,4,fr,1,0
8,0.6405,en,en,4,fr,1,0
9,0.7008,en,en,4,fr,1,0
10,0.6634,en,en,4,fr,1,0
11,0.4875,en,en,4,fr,1,0
12,0.4756,en,en,4,fr,1,0
0,0.9766,en,en,4,fr,2,0
1,0.9418,en,en,4,fr,2,0
2,0.8832,en,en,4,fr,2,0
3,0.8622,en,en,4,fr,2,0
4,0.811,en,en,4,fr,2,0
5,0.7724,en,en,4,fr,2,0
6,0.6234,en,en,4,fr,2,0
7,0.573,en,en,4,fr,2,0
8,0.6558,en,en,4,fr,2,0
9,0.6532,en,en,4,fr,2,0
10,0.6729,en,en,4,fr,2,0
11,0.4799,en,en,4,fr,2,0
12,0.4915,en,en,4,fr,2,0
0,0.9845,en,en,4,fr,4,0
1,0.9468,en,en,4,fr,4,0
2,0.8962,en,en,4,fr,4,0
3,0.8676,en,en,4,fr,4,0
4,0.8359,en,en,4,fr,4,0
5,0.7181,en,en,4,fr,4,0
6,0.5087,en,en,4,fr,4,0
7,0.5051,en,en,4,fr,4,0
8,0.6885,en,en,4,fr,4,0
9,0.6874,en,en,4,fr,4,0
10,0.6563,en,en,4,fr,4,0
11,0.5142,en,en,4,fr,4,0
12,0.4545,en,en,4,fr,4,0
0,0.9855,en,en,4,fr,5,0
1,0.9284,en,en,4,fr,5,0
2,0.8861,en,en,4,fr,5,0
3,0.8658,en,en,4,fr,5,0
4,0.8226,en,en,4,fr,5,0
5,0.7589,en,en,4,fr,5,0
6,0.6589,en,en,4,fr,5,0
7,0.5701,en,en,4,fr,5,0
8,0.5602,en,en,4,fr,5,0
9,0.6014,en,en,4,fr,5,0
10,0.7046,en,en,4,fr,5,0
11,0.514,en,en,4,fr,5,0
12,0.4451,en,en,4,fr,5,0
0,0.9789,en,en,4,fr,6,0
1,0.9467,en,en,4,fr,6,0
2,0.8985,en,en,4,fr,6,0
3,0.8787,en,en,4,fr,6,0
4,0.8221,en,en,4,fr,6,0
5,0.7816,en,en,4,fr,6,0
6,0.5857,en,en,4,fr,6,0
7,0.5419,en,en,4,fr,6,0
8,0.6301,en,en,4,fr,6,0
9,0.6854,en,en,4,fr,6,0
10,0.6333,en,en,4,fr,6,0
11,0.4858,en,en,4,fr,6,0
12,0.4483,en,en,4,fr,6,0
0,0.9889,en,en,4,fr,7,0
1,0.9466,en,en,4,fr,7,0
2,0.9166,en,en,4,fr,7,0
3,0.89,en,en,4,fr,7,0
4,0.8265,en,en,4,fr,7,0
5,0.781,en,en,4,fr,7,0
6,0.6319,en,en,4,fr,7,0
7,0.5449,en,en,4,fr,7,0
8,0.6519,en,en,4,fr,7,0
9,0.7128,en,en,4,fr,7,0
10,0.7065,en,en,4,fr,7,0
11,0.517,en,en,4,fr,7,0
12,0.4592,en,en,4,fr,7,0
0,0.9737,en,en,5,fr,1,0
1,0.9211,en,en,5,fr,1,0
2,0.8592,en,en,5,fr,1,0
3,0.8413,en,en,5,fr,1,0
4,0.7988,en,en,5,fr,1,0
5,0.7782,en,en,5,fr,1,0
6,0.571,en,en,5,fr,1,0
7,0.5251,en,en,5,fr,1,0
8,0.6505,en,en,5,fr,1,0
9,0.7048,en,en,5,fr,1,0
10,0.7135,en,en,5,fr,1,0
11,0.6096,en,en,5,fr,1,0
12,0.3686,en,en,5,fr,1,0
0,0.9645,en,en,5,fr,2,0
1,0.9294,en,en,5,fr,2,0
2,0.8761,en,en,5,fr,2,0
3,0.8658,en,en,5,fr,2,0
4,0.8333,en,en,5,fr,2,0
5,0.8315,en,en,5,fr,2,0
6,0.6907,en,en,5,fr,2,0
7,0.5592,en,en,5,fr,2,0
8,0.662,en,en,5,fr,2,0
9,0.6812,en,en,5,fr,2,0
10,0.681,en,en,5,fr,2,0
11,0.5743,en,en,5,fr,2,0
12,0.3608,en,en,5,fr,2,0
0,0.957,en,en,5,fr,4,0
1,0.9369,en,en,5,fr,4,0
2,0.8711,en,en,5,fr,4,0
3,0.8677,en,en,5,fr,4,0
4,0.8273,en,en,5,fr,4,0
5,0.7695,en,en,5,fr,4,0
6,0.5691,en,en,5,fr,4,0
7,0.4903,en,en,5,fr,4,0
8,0.7066,en,en,5,fr,4,0
9,0.7048,en,en,5,fr,4,0
10,0.6961,en,en,5,fr,4,0
11,0.6189,en,en,5,fr,4,0
12,0.3555,en,en,5,fr,4,0
0,0.9718,en,en,5,fr,5,0
1,0.9218,en,en,5,fr,5,0
2,0.8666,en,en,5,fr,5,0
3,0.8612,en,en,5,fr,5,0
4,0.8278,en,en,5,fr,5,0
5,0.8065,en,en,5,fr,5,0
6,0.7454,en,en,5,fr,5,0
7,0.5678,en,en,5,fr,5,0
8,0.5604,en,en,5,fr,5,0
9,0.641,en,en,5,fr,5,0
10,0.751,en,en,5,fr,5,0
11,0.6087,en,en,5,fr,5,0
12,0.3558,en,en,5,fr,5,0
0,0.975,en,en,5,fr,6,0
1,0.9418,en,en,5,fr,6,0
2,0.8797,en,en,5,fr,6,0
3,0.8786,en,en,5,fr,6,0
4,0.8006,en,en,5,fr,6,0
5,0.8403,en,en,5,fr,6,0
6,0.6672,en,en,5,fr,6,0
7,0.5682,en,en,5,fr,6,0
8,0.6376,en,en,5,fr,6,0
9,0.7059,en,en,5,fr,6,0
10,0.7131,en,en,5,fr,6,0
11,0.6081,en,en,5,fr,6,0
12,0.3777,en,en,5,fr,6,0
0,0.9718,en,en,5,fr,7,0
1,0.9285,en,en,5,fr,7,0
2,0.8965,en,en,5,fr,7,0
3,0.8912,en,en,5,fr,7,0
4,0.8343,en,en,5,fr,7,0
5,0.8635,en,en,5,fr,7,0
6,0.7236,en,en,5,fr,7,0
7,0.5465,en,en,5,fr,7,0
8,0.6427,en,en,5,fr,7,0
9,0.7259,en,en,5,fr,7,0
10,0.7492,en,en,5,fr,7,0
11,0.6216,en,en,5,fr,7,0
12,0.3647,en,en,5,fr,7,0
0,0.9917,en,fr,1,fr,2,0
1,0.9439,en,fr,1,fr,2,0
2,0.8851,en,fr,1,fr,2,0
3,0.8898,en,fr,1,fr,2,0
4,0.8795,en,fr,1,fr,2,0
5,0.8584,en,fr,1,fr,2,0
6,0.745,en,fr,1,fr,2,0
7,0.7512,en,fr,1,fr,2,0
8,0.7992,en,fr,1,fr,2,0
9,0.7929,en,fr,1,fr,2,0
10,0.8212,en,fr,1,fr,2,0
11,0.8589,en,fr,1,fr,2,0
12,0.8538,en,fr,1,fr,2,0
0,0.9879,en,fr,1,fr,4,0
1,0.9492,en,fr,1,fr,4,0
2,0.8981,en,fr,1,fr,4,0
3,0.8994,en,fr,1,fr,4,0
4,0.9013,en,fr,1,fr,4,0
5,0.844,en,fr,1,fr,4,0
6,0.7721,en,fr,1,fr,4,0
7,0.7548,en,fr,1,fr,4,0
8,0.8045,en,fr,1,fr,4,0
9,0.8217,en,fr,1,fr,4,0
10,0.8532,en,fr,1,fr,4,0
11,0.8821,en,fr,1,fr,4,0
12,0.8498,en,fr,1,fr,4,0
0,0.9897,en,fr,1,fr,5,0
1,0.935,en,fr,1,fr,5,0
2,0.8917,en,fr,1,fr,5,0
3,0.8762,en,fr,1,fr,5,0
4,0.8683,en,fr,1,fr,5,0
5,0.8541,en,fr,1,fr,5,0
6,0.7178,en,fr,1,fr,5,0
7,0.7712,en,fr,1,fr,5,0
8,0.8015,en,fr,1,fr,5,0
9,0.809,en,fr,1,fr,5,0
10,0.8662,en,fr,1,fr,5,0
11,0.8628,en,fr,1,fr,5,0
12,0.8247,en,fr,1,fr,5,0
0,0.987,en,fr,1,fr,6,0
1,0.9401,en,fr,1,fr,6,0
2,0.8852,en,fr,1,fr,6,0
3,0.8752,en,fr,1,fr,6,0
4,0.8894,en,fr,1,fr,6,0
5,0.8747,en,fr,1,fr,6,0
6,0.7584,en,fr,1,fr,6,0
7,0.761,en,fr,1,fr,6,0
8,0.8144,en,fr,1,fr,6,0
9,0.8647,en,fr,1,fr,6,0
10,0.8748,en,fr,1,fr,6,0
11,0.8946,en,fr,1,fr,6,0
12,0.8437,en,fr,1,fr,6,0
0,0.9898,en,fr,1,fr,7,0
1,0.9536,en,fr,1,fr,7,0
2,0.9109,en,fr,1,fr,7,0
3,0.8896,en,fr,1,fr,7,0
4,0.8747,en,fr,1,fr,7,0
5,0.8444,en,fr,1,fr,7,0
6,0.7593,en,fr,1,fr,7,0
7,0.7665,en,fr,1,fr,7,0
8,0.8312,en,fr,1,fr,7,0
9,0.8449,en,fr,1,fr,7,0
10,0.8557,en,fr,1,fr,7,0
11,0.8686,en,fr,1,fr,7,0
12,0.8472,en,fr,1,fr,7,0
0,0.9846,en,fr,2,fr,4,0
1,0.9536,en,fr,2,fr,4,0
2,0.9107,en,fr,2,fr,4,0
3,0.9221,en,fr,2,fr,4,0
4,0.8899,en,fr,2,fr,4,0
5,0.8613,en,fr,2,fr,4,0
6,0.758,en,fr,2,fr,4,0
7,0.8128,en,fr,2,fr,4,0
8,0.8256,en,fr,2,fr,4,0
9,0.7969,en,fr,2,fr,4,0
10,0.8121,en,fr,2,fr,4,0
11,0.8445,en,fr,2,fr,4,0
12,0.828,en,fr,2,fr,4,0
0,0.9867,en,fr,2,fr,5,0
1,0.9244,en,fr,2,fr,5,0
2,0.8879,en,fr,2,fr,5,0
3,0.89,en,fr,2,fr,5,0
4,0.8799,en,fr,2,fr,5,0
5,0.8756,en,fr,2,fr,5,0
6,0.7976,en,fr,2,fr,5,0
7,0.8024,en,fr,2,fr,5,0
8,0.7852,en,fr,2,fr,5,0
9,0.7713,en,fr,2,fr,5,0
10,0.8191,en,fr,2,fr,5,0
11,0.8342,en,fr,2,fr,5,0
12,0.818,en,fr,2,fr,5,0
0,0.9804,en,fr,2,fr,6,0
1,0.952,en,fr,2,fr,6,0
2,0.9138,en,fr,2,fr,6,0
3,0.9034,en,fr,2,fr,6,0
4,0.8757,en,fr,2,fr,6,0
5,0.8956,en,fr,2,fr,6,0
6,0.7966,en,fr,2,fr,6,0
7,0.7788,en,fr,2,fr,6,0
8,0.7612,en,fr,2,fr,6,0
9,0.7873,en,fr,2,fr,6,0
10,0.777,en,fr,2,fr,6,0
11,0.8529,en,fr,2,fr,6,0
12,0.8171,en,fr,2,fr,6,0
0,0.9866,en,fr,2,fr,7,0
1,0.9538,en,fr,2,fr,7,0
2,0.9068,en,fr,2,fr,7,0
3,0.9004,en,fr,2,fr,7,0
4,0.8819,en,fr,2,fr,7,0
5,0.8929,en,fr,2,fr,7,0
6,0.8214,en,fr,2,fr,7,0
7,0.837,en,fr,2,fr,7,0
8,0.8282,en,fr,2,fr,7,0
9,0.8181,en,fr,2,fr,7,0
10,0.8335,en,fr,2,fr,7,0
11,0.8491,en,fr,2,fr,7,0
12,0.8301,en,fr,2,fr,7,0
0,0.9874,en,fr,4,fr,5,0
1,0.9435,en,fr,4,fr,5,0
2,0.907,en,fr,4,fr,5,0
3,0.9025,en,fr,4,fr,5,0
4,0.8861,en,fr,4,fr,5,0
5,0.8277,en,fr,4,fr,5,0
6,0.7216,en,fr,4,fr,5,0
7,0.7791,en,fr,4,fr,5,0
8,0.7536,en,fr,4,fr,5,0
9,0.7836,en,fr,4,fr,5,0
10,0.8222,en,fr,4,fr,5,0
11,0.8355,en,fr,4,fr,5,0
12,0.8334,en,fr,4,fr,5,0
0,0.9808,en,fr,4,fr,6,0
1,0.9604,en,fr,4,fr,6,0
2,0.9252,en,fr,4,fr,6,0
3,0.9098,en,fr,4,fr,6,0
4,0.9141,en,fr,4,fr,6,0
5,0.8481,en,fr,4,fr,6,0
6,0.7643,en,fr,4,fr,6,0
7,0.7594,en,fr,4,fr,6,0
8,0.7825,en,fr,4,fr,6,0
9,0.8062,en,fr,4,fr,6,0
10,0.8319,en,fr,4,fr,6,0
11,0.8887,en,fr,4,fr,6,0
12,0.8526,en,fr,4,fr,6,0
0,0.9875,en,fr,4,fr,7,0
1,0.9567,en,fr,4,fr,7,0
2,0.9239,en,fr,4,fr,7,0
3,0.9088,en,fr,4,fr,7,0
4,0.9079,en,fr,4,fr,7,0
5,0.8625,en,fr,4,fr,7,0
6,0.7985,en,fr,4,fr,7,0
7,0.8195,en,fr,4,fr,7,0
8,0.8027,en,fr,4,fr,7,0
9,0.8387,en,fr,4,fr,7,0
10,0.8494,en,fr,4,fr,7,0
11,0.8728,en,fr,4,fr,7,0
12,0.8466,en,fr,4,fr,7,0
0,0.9826,en,fr,5,fr,6,0
1,0.9366,en,fr,5,fr,6,0
2,0.8897,en,fr,5,fr,6,0
3,0.891,en,fr,5,fr,6,0
4,0.8801,en,fr,5,fr,6,0
5,0.8842,en,fr,5,fr,6,0
6,0.823,en,fr,5,fr,6,0
7,0.8325,en,fr,5,fr,6,0
8,0.8139,en,fr,5,fr,6,0
9,0.8402,en,fr,5,fr,6,0
10,0.8699,en,fr,5,fr,6,0
11,0.8566,en,fr,5,fr,6,0
12,0.829,en,fr,5,fr,6,0
0,0.9898,en,fr,5,fr,7,0
1,0.9351,en,fr,5,fr,7,0
2,0.9104,en,fr,5,fr,7,0
3,0.8973,en,fr,5,fr,7,0
4,0.8964,en,fr,5,fr,7,0
5,0.8687,en,fr,5,fr,7,0
6,0.8024,en,fr,5,fr,7,0
7,0.8124,en,fr,5,fr,7,0
8,0.8259,en,fr,5,fr,7,0
9,0.8287,en,fr,5,fr,7,0
10,0.8628,en,fr,5,fr,7,0
11,0.8429,en,fr,5,fr,7,0
12,0.8299,en,fr,5,fr,7,0
0,0.9794,en,fr,6,fr,7,0
1,0.9506,en,fr,6,fr,7,0
2,0.9285,en,fr,6,fr,7,0
3,0.9177,en,fr,6,fr,7,0
4,0.8941,en,fr,6,fr,7,0
5,0.8938,en,fr,6,fr,7,0
6,0.7998,en,fr,6,fr,7,0
7,0.7973,en,fr,6,fr,7,0
8,0.8077,en,fr,6,fr,7,0
9,0.8534,en,fr,6,fr,7,0
10,0.8467,en,fr,6,fr,7,0
11,0.8846,en,fr,6,fr,7,0
12,0.8398,en,fr,6,fr,7,0
0,0.9905,en,en2fr,1,en,1,3360
0,0.9561,en,en2fr,1,en,2,3360
0,0.9723,en,en2fr,1,en,3,3360
0,0.9916,en,en2fr,1,en,4,3360
0,0.9765,en,en2fr,1,en,5,3360
0,0.9907,en,en2fr,1,fr,1,3360
0,0.9852,en,en2fr,1,fr,2,3360
0,0.9869,en,en2fr,1,fr,4,3360
0,0.9891,en,en2fr,1,fr,5,3360
0,0.9868,en,en2fr,1,fr,6,3360
0,0.9911,en,en2fr,1,fr,7,3360
0,0.9881,en,en2fr,2,en,1,3360
0,0.952,en,en2fr,2,en,2,3360
0,0.9638,en,en2fr,2,en,3,3360
0,0.9892,en,en2fr,2,en,4,3360
0,0.9666,en,en2fr,2,en,5,3360
0,0.9885,en,en2fr,2,fr,1,3360
0,0.9869,en,en2fr,2,fr,2,3360
0,0.9909,en,en2fr,2,fr,4,3360
0,0.9901,en,en2fr,2,fr,5,3360
0,0.9849,en,en2fr,2,fr,6,3360
0,0.9904,en,en2fr,2,fr,7,3360
0,0.9891,en,en2fr,3,en,1,3360
0,0.9664,en,en2fr,3,en,2,3360
0,0.9752,en,en2fr,3,en,3,3360
0,0.984,en,en2fr,3,en,4,3360
0,0.9755,en,en2fr,3,en,5,3360
0,0.988,en,en2fr,3,fr,1,3360
0,0.9868,en,en2fr,3,fr,2,3360
0,0.9826,en,en2fr,3,fr,4,3360
0,0.9856,en,en2fr,3,fr,5,3360
0,0.991,en,en2fr,3,fr,6,3360
0,0.9852,en,en2fr,3,fr,7,3360
1,0.9461,en,en2fr,1,en,1,3360
1,0.9171,en,en2fr,1,en,2,3360
1,0.9433,en,en2fr,1,en,3,3360
1,0.9459,en,en2fr,1,en,4,3360
1,0.9355,en,en2fr,1,en,5,3360
1,0.9435,en,en2fr,1,fr,1,3360
1,0.9553,en,en2fr,1,fr,2,3360
1,0.9587,en,en2fr,1,fr,4,3360
1,0.9345,en,en2fr,1,fr,5,3360
1,0.9524,en,en2fr,1,fr,6,3360
1,0.9488,en,en2fr,1,fr,7,3360
1,0.9537,en,en2fr,2,en,1,3360
1,0.9234,en,en2fr,2,en,2,3360
1,0.9428,en,en2fr,2,en,3,3360
1,0.9517,en,en2fr,2,en,4,3360
1,0.9413,en,en2fr,2,en,5,3360
1,0.9543,en,en2fr,2,fr,1,3360
1,0.9612,en,en2fr,2,fr,2,3360
1,0.9574,en,en2fr,2,fr,4,3360
1,0.9372,en,en2fr,2,fr,5,3360
1,0.9515,en,en2fr,2,fr,6,3360
1,0.9671,en,en2fr,2,fr,7,3360
1,0.9445,en,en2fr,3,en,1,3360
1,0.9137,en,en2fr,3,en,2,3360
1,0.9306,en,en2fr,3,en,3,3360
1,0.9448,en,en2fr,3,en,4,3360
1,0.9265,en,en2fr,3,en,5,3360
1,0.9481,en,en2fr,3,fr,1,3360
1,0.9547,en,en2fr,3,fr,2,3360
1,0.9495,en,en2fr,3,fr,4,3360
1,0.9221,en,en2fr,3,fr,5,3360
1,0.9519,en,en2fr,3,fr,6,3360
1,0.958,en,en2fr,3,fr,7,3360
2,0.8761,en,en2fr,1,en,1,3360
2,0.8679,en,en2fr,1,en,2,3360
2,0.88,en,en2fr,1,en,3,3360
2,0.8729,en,en2fr,1,en,4,3360
2,0.8885,en,en2fr,1,en,5,3360
2,0.8451,en,en2fr,1,fr,1,3360
2,0.8789,en,en2fr,1,fr,2,3360
2,0.8652,en,en2fr,1,fr,4,3360
2,0.8613,en,en2fr,1,fr,5,3360
2,0.8896,en,en2fr,1,fr,6,3360
2,0.8894,en,en2fr,1,fr,7,3360
2,0.8967,en,en2fr,2,en,1,3360
2,0.8871,en,en2fr,2,en,2,3360
2,0.8857,en,en2fr,2,en,3,3360
2,0.8916,en,en2fr,2,en,4,3360
2,0.8923,en,en2fr,2,en,5,3360
2,0.8848,en,en2fr,2,fr,1,3360
2,0.9066,en,en2fr,2,fr,2,3360
2,0.9073,en,en2fr,2,fr,4,3360
2,0.8914,en,en2fr,2,fr,5,3360
2,0.9113,en,en2fr,2,fr,6,3360
2,0.918,en,en2fr,2,fr,7,3360
2,0.9033,en,en2fr,3,en,1,3360
2,0.8875,en,en2fr,3,en,2,3360
2,0.8753,en,en2fr,3,en,3,3360
2,0.9092,en,en2fr,3,en,4,3360
2,0.8752,en,en2fr,3,en,5,3360
2,0.9133,en,en2fr,3,fr,1,3360
2,0.9067,en,en2fr,3,fr,2,3360
2,0.9119,en,en2fr,3,fr,4,3360
2,0.9032,en,en2fr,3,fr,5,3360
2,0.9123,en,en2fr,3,fr,6,3360
2,0.9203,en,en2fr,3,fr,7,3360
3,0.8554,en,en2fr,1,en,1,3360
3,0.8716,en,en2fr,1,en,2,3360
