epoch,layer,model_a,seed_a,model_b,seed_b,score
21,10,de,6,fr,4,0.5867
22,10,de,6,fr,4,0.5529
23,10,de,6,fr,4,0.5434
24,10,de,6,fr,4,0.551
4,11,de,6,fr,4,0.5275
5,11,de,6,fr,4,0.5324
6,11,de,6,fr,4,0.5195
7,11,de,6,fr,4,0.5683
8,11,de,6,fr,4,0.587
9,11,de,6,fr,4,0.5844
10,11,de,6,fr,4,0.5912
11,11,de,6,fr,4,0.5835
12,11,de,6,fr,4,0.5759
13,11,de,6,fr,4,0.5719
14,11,de,6,fr,4,0.5515
15,11,de,6,fr,4,0.5768
16,11,de,6,fr,4,0.5759
17,11,de,6,fr,4,0.5637
18,11,de,6,fr,4,0.5732
19,11,de,6,fr,4,0.5809
20,11,de,6,fr,4,0.5769
21,11,de,6,fr,4,0.5625
22,11,de,6,fr,4,0.5551
23,11,de,6,fr,4,0.5325
24,11,de,6,fr,4,0.5574
4,12,de,6,fr,4,0.4251
5,12,de,6,fr,4,0.4653
6,12,de,6,fr,4,0.464
7,12,de,6,fr,4,0.5046
8,12,de,6,fr,4,0.5218
9,12,de,6,fr,4,0.5278
10,12,de,6,fr,4,0.5156
11,12,de,6,fr,4,0.5178
12,12,de,6,fr,4,0.5233
13,12,de,6,fr,4,0.4934
14,12,de,6,fr,4,0.4897
15,12,de,6,fr,4,0.4655
16,12,de,6,fr,4,0.475
17,12,de,6,fr,4,0.4841
18,12,de,6,fr,4,0.4404
19,12,de,6,fr,4,0.5039
20,12,de,6,fr,4,0.4732
21,12,de,6,fr,4,0.4958
22,12,de,6,fr,4,0.4655
23,12,de,6,fr,4,0.4805
24,12,de,6,fr,4,0.4763
4,0,de,6,fr,6,0.9746
5,0,de,6,fr,6,0.9759
6,0,de,6,fr,6,0.9782
7,0,de,6,fr,6,0.9803
8,0,de,6,fr,6,0.9827
9,0,de,6,fr,6,0.9793
10,0,de,6,fr,6,0.9776
11,0,de,6,fr,6,0.9774
12,0,de,6,fr,6,0.9806
13,0,de,6,fr,6,0.9775
14,0,de,6,fr,6,0.9725
15,0,de,6,fr,6,0.9746
16,0,de,6,fr,6,0.9818
17,0,de,6,fr,6,0.9792
18,0,de,6,fr,6,0.975
19,0,de,6,fr,6,0.9751
20,0,de,6,fr,6,0.9838
21,0,de,6,fr,6,0.9781
22,0,de,6,fr,6,0.9837
23,0,de,6,fr,6,0.9595
24,0,de,6,fr,6,0.9837
4,1,de,6,fr,6,0.8091
5,1,de,6,fr,6,0.8006
6,1,de,6,fr,6,0.833
7,1,de,6,fr,6,0.8162
8,1,de,6,fr,6,0.797
9,1,de,6,fr,6,0.7658
10,1,de,6,fr,6,0.7917
11,1,de,6,fr,6,0.7766
12,1,de,6,fr,6,0.7617
13,1,de,6,fr,6,0.7622
14,1,de,6,fr,6,0.8118
15,1,de,6,fr,6,0.7764
16,1,de,6,fr,6,0.781
17,1,de,6,fr,6,0.8011
18,1,de,6,fr,6,0.8104
19,1,de,6,fr,6,0.8197
20,1,de,6,fr,6,0.7854
21,1,de,6,fr,6,0.8361
22,1,de,6,fr,6,0.8253
23,1,de,6,fr,6,0.807
24,1,de,6,fr,6,0.8057
4,2,de,6,fr,6,0.6269
5,2,de,6,fr,6,0.658
6,2,de,6,fr,6,0.6357
7,2,de,6,fr,6,0.6512
8,2,de,6,fr,6,0.6672
9,2,de,6,fr,6,0.6092
10,2,de,6,fr,6,0.6651
11,2,de,6,fr,6,0.6392
12,2,de,6,fr,6,0.6597
13,2,de,6,fr,6,0.677
14,2,de,6,fr,6,0.6882
15,2,de,6,fr,6,0.6681
16,2,de,6,fr,6,0.6604
17,2,de,6,fr,6,0.6604
18,2,de,6,fr,6,0.692
19,2,de,6,fr,6,0.7137
20,2,de,6,fr,6,0.7021
21,2,de,6,fr,6,0.6973
22,2,de,6,fr,6,0.7291
23,2,de,6,fr,6,0.7042
24,2,de,6,fr,6,0.702
4,3,de,6,fr,6,0.6182
5,3,de,6,fr,6,0.6339
6,3,de,6,fr,6,0.6317
7,3,de,6,fr,6,0.6342
8,3,de,6,fr,6,0.6743
9,3,de,6,fr,6,0.5857
10,3,de,6,fr,6,0.622
11,3,de,6,fr,6,0.6362
12,3,de,6,fr,6,0.6452
13,3,de,6,fr,6,0.6267
14,3,de,6,fr,6,0.6246
15,3,de,6,fr,6,0.6006
16,3,de,6,fr,6,0.6345
17,3,de,6,fr,6,0.6156
18,3,de,6,fr,6,0.63
19,3,de,6,fr,6,0.6769
20,3,de,6,fr,6,0.655
21,3,de,6,fr,6,0.6435
22,3,de,6,fr,6,0.6648
23,3,de,6,fr,6,0.6393
24,3,de,6,fr,6,0.6733
4,4,de,6,fr,6,0.5736
5,4,de,6,fr,6,0.6071
6,4,de,6,fr,6,0.5864
7,4,de,6,fr,6,0.618
8,4,de,6,fr,6,0.6657
9,4,de,6,fr,6,0.5983
10,4,de,6,fr,6,0.6056
11,4,de,6,fr,6,0.6124
12,4,de,6,fr,6,0.617
13,4,de,6,fr,6,0.5561
14,4,de,6,fr,6,0.5832
15,4,de,6,fr,6,0.5553
16,4,de,6,fr,6,0.5898
17,4,de,6,fr,6,0.5644
18,4,de,6,fr,6,0.5803
19,4,de,6,fr,6,0.6004
20,4,de,6,fr,6,0.5817
21,4,de,6,fr,6,0.566
22,4,de,6,fr,6,0.6249
23,4,de,6,fr,6,0.5792
24,4,de,6,fr,6,0.6211
4,5,de,6,fr,6,0.5579
5,5,de,6,fr,6,0.6187
6,5,de,6,fr,6,0.6005
7,5,de,6,fr,6,0.6437
8,5,de,6,fr,6,0.651
9,5,de,6,fr,6,0.6066
10,5,de,6,fr,6,0.621
11,5,de,6,fr,6,0.6189
12,5,de,6,fr,6,0.63
13,5,de,6,fr,6,0.5762
14,5,de,6,fr,6,0.577
15,5,de,6,fr,6,0.5864
16,5,de,6,fr,6,0.588
17,5,de,6,fr,6,0.5942
18,5,de,6,fr,6,0.5794
19,5,de,6,fr,6,0.5885
20,5,de,6,fr,6,0.5909
21,5,de,6,fr,6,0.5415
22,5,de,6,fr,6,0.6041
23,5,de,6,fr,6,0.5703
24,5,de,6,fr,6,0.6078
4,6,de,6,fr,6,0.6169
5,6,de,6,fr,6,0.6104
6,6,de,6,fr,6,0.6016
7,6,de,6,fr,6,0.6266
8,6,de,6,fr,6,0.6456
9,6,de,6,fr,6,0.59
10,6,de,6,fr,6,0.5933
11,6,de,6,fr,6,0.6013
12,6,de,6,fr,6,0.5704
13,6,de,6,fr,6,0.5114
14,6,de,6,fr,6,0.5186
15,6,de,6,fr,6,0.4764
16,6,de,6,fr,6,0.5527
17,6,de,6,fr,6,0.5509
18,6,de,6,fr,6,0.5123
19,6,de,6,fr,6,0.4656
20,6,de,6,fr,6,0.4955
21,6,de,6,fr,6,0.532
22,6,de,6,fr,6,0.5164
23,6,de,6,fr,6,0.4699
24,6,de,6,fr,6,0.4812
4,7,de,6,fr,6,0.6907
5,7,de,6,fr,6,0.6094
6,7,de,6,fr,6,0.6107
7,7,de,6,fr,6,0.5916
8,7,de,6,fr,6,0.6297
9,7,de,6,fr,6,0.5738
10,7,de,6,fr,6,0.5844
11,7,de,6,fr,6,0.5661
12,7,de,6,fr,6,0.5422
13,7,de,6,fr,6,0.505
14,7,de,6,fr,6,0.5329
15,7,de,6,fr,6,0.5366
16,7,de,6,fr,6,0.5551
17,7,de,6,fr,6,0.5854
18,7,de,6,fr,6,0.5243
19,7,de,6,fr,6,0.4851
20,7,de,6,fr,6,0.5134
21,7,de,6,fr,6,0.53
22,7,de,6,fr,6,0.4965
23,7,de,6,fr,6,0.4848
24,7,de,6,fr,6,0.5077
4,8,de,6,fr,6,0.6742
5,8,de,6,fr,6,0.5866
6,8,de,6,fr,6,0.5956
7,8,de,6,fr,6,0.5855
8,8,de,6,fr,6,0.6027
9,8,de,6,fr,6,0.5593
10,8,de,6,fr,6,0.5594
11,8,de,6,fr,6,0.5471
12,8,de,6,fr,6,0.4936
13,8,de,6,fr,6,0.5288
14,8,de,6,fr,6,0.5428
15,8,de,6,fr,6,0.5446
16,8,de,6,fr,6,0.5404
17,8,de,6,fr,6,0.5548
18,8,de,6,fr,6,0.5117
19,8,de,6,fr,6,0.5092
20,8,de,6,fr,6,0.5081
21,8,de,6,fr,6,0.5312
22,8,de,6,fr,6,0.4887
23,8,de,6,fr,6,0.4892
24,8,de,6,fr,6,0.5537
4,9,de,6,fr,6,0.6384
5,9,de,6,fr,6,0.5998
6,9,de,6,fr,6,0.5963
7,9,de,6,fr,6,0.6059
8,9,de,6,fr,6,0.6129
9,9,de,6,fr,6,0.5823
10,9,de,6,fr,6,0.5905
11,9,de,6,fr,6,0.572
12,9,de,6,fr,6,0.5533
13,9,de,6,fr,6,0.5686
14,9,de,6,fr,6,0.5717
15,9,de,6,fr,6,0.5531
16,9,de,6,fr,6,0.5885
17,9,de,6,fr,6,0.5598
18,9,de,6,fr,6,0.5298
19,9,de,6,fr,6,0.5453
20,9,de,6,fr,6,0.5515
21,9,de,6,fr,6,0.5738
22,9,de,6,fr,6,0.5547
23,9,de,6,fr,6,0.5463
24,9,de,6,fr,6,0.5878
4,10,de,6,fr,6,0.6157
5,10,de,6,fr,6,0.5891
6,10,de,6,fr,6,0.5428
7,10,de,6,fr,6,0.5372
8,10,de,6,fr,6,0.559
9,10,de,6,fr,6,0.5442
10,10,de,6,fr,6,0.5495
11,10,de,6,fr,6,0.5343
12,10,de,6,fr,6,0.5394
13,10,de,6,fr,6,0.5657
14,10,de,6,fr,6,0.5493
15,10,de,6,fr,6,0.5535
16,10,de,6,fr,6,0.575
17,10,de,6,fr,6,0.5559
18,10,de,6,fr,6,0.5405
19,10,de,6,fr,6,0.5414
20,10,de,6,fr,6,0.5438
21,10,de,6,fr,6,0.5685
22,10,de,6,fr,6,0.5615
23,10,de,6,fr,6,0.5316
24,10,de,6,fr,6,0.5407
4,11,de,6,fr,6,0.5503
5,11,de,6,fr,6,0.5251
6,11,de,6,fr,6,0.5259
7,11,de,6,fr,6,0.5812
8,11,de,6,fr,6,0.5754
9,11,de,6,fr,6,0.5963
10,11,de,6,fr,6,0.5912
11,11,de,6,fr,6,0.5872
12,11,de,6,fr,6,0.567
13,11,de,6,fr,6,0.5628
14,11,de,6,fr,6,0.569
15,11,de,6,fr,6,0.5556
16,11,de,6,fr,6,0.56
17,11,de,6,fr,6,0.5712
18,11,de,6,fr,6,0.5651
19,11,de,6,fr,6,0.5679
20,11,de,6,fr,6,0.5611
21,11,de,6,fr,6,0.5775
22,11,de,6,fr,6,0.571
23,11,de,6,fr,6,0.5445
24,11,de,6,fr,6,0.5691
4,12,de,6,fr,6,0.4475
5,12,de,6,fr,6,0.4717
6,12,de,6,fr,6,0.4607
7,12,de,6,fr,6,0.4745
8,12,de,6,fr,6,0.4858
9,12,de,6,fr,6,0.5115
10,12,de,6,fr,6,0.4874
11,12,de,6,fr,6,0.4683
12,12,de,6,fr,6,0.4864
13,12,de,6,fr,6,0.4737
14,12,de,6,fr,6,0.4804
15,12,de,6,fr,6,0.4203
16,12,de,6,fr,6,0.4515
17,12,de,6,fr,6,0.5145
18,12,de,6,fr,6,0.4678
19,12,de,6,fr,6,0.4835
20,12,de,6,fr,6,0.4629
21,12,de,6,fr,6,0.5169
22,12,de,6,fr,6,0.4798
23,12,de,6,fr,6,0.5053
24,12,de,6,fr,6,0.4854
4,0,fr,4,fr,6,0.9831
5,0,fr,4,fr,6,0.9799
6,0,fr,4,fr,6,0.9807
7,0,fr,4,fr,6,0.9839
8,0,fr,4,fr,6,0.9745
9,0,fr,4,fr,6,0.969
10,0,fr,4,fr,6,0.9788
11,0,fr,4,fr,6,0.976
12,0,fr,4,fr,6,0.9659
13,0,fr,4,fr,6,0.9718
14,0,fr,4,fr,6,0.9594
15,0,fr,4,fr,6,0.9762
16,0,fr,4,fr,6,0.963
17,0,fr,4,fr,6,0.9737
18,0,fr,4,fr,6,0.9524
19,0,fr,4,fr,6,0.9745
20,0,fr,4,fr,6,0.9833
21,0,fr,4,fr,6,0.9549
22,0,fr,4,fr,6,0.9521
23,0,fr,4,fr,6,0.968
24,0,fr,4,fr,6,0.9752
4,1,fr,4,fr,6,0.9563
5,1,fr,4,fr,6,0.9558
6,1,fr,4,fr,6,0.9609
7,1,fr,4,fr,6,0.9549
8,1,fr,4,fr,6,0.9549
9,1,fr,4,fr,6,0.9457
10,1,fr,4,fr,6,0.953
11,1,fr,4,fr,6,0.949
12,1,fr,4,fr,6,0.9461
13,1,fr,4,fr,6,0.9433
14,1,fr,4,fr,6,0.9562
15,1,fr,4,fr,6,0.9562
16,1,fr,4,fr,6,0.9464
17,1,fr,4,fr,6,0.9637
18,1,fr,4,fr,6,0.9603
19,1,fr,4,fr,6,0.9597
20,1,fr,4,fr,6,0.9604
21,1,fr,4,fr,6,0.9611
22,1,fr,4,fr,6,0.9647
23,1,fr,4,fr,6,0.9586
24,1,fr,4,fr,6,0.9572
4,2,fr,4,fr,6,0.9166
5,2,fr,4,fr,6,0.9192
6,2,fr,4,fr,6,0.9176
7,2,fr,4,fr,6,0.9233
8,2,fr,4,fr,6,0.9259
9,2,fr,4,fr,6,0.9172
10,2,fr,4,fr,6,0.9207
11,2,fr,4,fr,6,0.9058
12,2,fr,4,fr,6,0.9239
13,2,fr,4,fr,6,0.909
14,2,fr,4,fr,6,0.9129
15,2,fr,4,fr,6,0.9189
16,2,fr,4,fr,6,0.9214
17,2,fr,4,fr,6,0.9309
18,2,fr,4,fr,6,0.9277
19,2,fr,4,fr,6,0.9273
20,2,fr,4,fr,6,0.9265
21,2,fr,4,fr,6,0.9131
22,2,fr,4,fr,6,0.9229
23,2,fr,4,fr,6,0.936
24,2,fr,4,fr,6,0.9241
4,3,fr,4,fr,6,0.8836
5,3,fr,4,fr,6,0.8937
6,3,fr,4,fr,6,0.8835
7,3,fr,4,fr,6,0.8759
8,3,fr,4,fr,6,0.8969
9,3,fr,4,fr,6,0.8941
10,3,fr,4,fr,6,0.9008
11,3,fr,4,fr,6,0.8889
12,3,fr,4,fr,6,0.9074
13,3,fr,4,fr,6,0.9068
14,3,fr,4,fr,6,0.8967
15,3,fr,4,fr,6,0.9169
16,3,fr,4,fr,6,0.9116
17,3,fr,4,fr,6,0.8916
18,3,fr,4,fr,6,0.9029
19,3,fr,4,fr,6,0.9069
20,3,fr,4,fr,6,0.9171
21,3,fr,4,fr,6,0.8973
22,3,fr,4,fr,6,0.8966
23,3,fr,4,fr,6,0.907
24,3,fr,4,fr,6,0.9056
4,4,fr,4,fr,6,0.7622
5,4,fr,4,fr,6,0.8546
6,4,fr,4,fr,6,0.8397
7,4,fr,4,fr,6,0.8644
8,4,fr,4,fr,6,0.8844
9,4,fr,4,fr,6,0.875
10,4,fr,4,fr,6,0.8818
11,4,fr,4,fr,6,0.8858
12,4,fr,4,fr,6,0.8795
13,4,fr,4,fr,6,0.8836
14,4,fr,4,fr,6,0.8775
15,4,fr,4,fr,6,0.8865
16,4,fr,4,fr,6,0.8765
17,4,fr,4,fr,6,0.8746
18,4,fr,4,fr,6,0.8934
19,4,fr,4,fr,6,0.8961
20,4,fr,4,fr,6,0.8882
21,4,fr,4,fr,6,0.8792
22,4,fr,4,fr,6,0.8888
23,4,fr,4,fr,6,0.8979
24,4,fr,4,fr,6,0.8976
4,5,fr,4,fr,6,0.7457
5,5,fr,4,fr,6,0.8206
6,5,fr,4,fr,6,0.8103
7,5,fr,4,fr,6,0.8351
8,5,fr,4,fr,6,0.8382
9,5,fr,4,fr,6,0.8292
10,5,fr,4,fr,6,0.8395
11,5,fr,4,fr,6,0.8381
12,5,fr,4,fr,6,0.8539
13,5,fr,4,fr,6,0.8327
14,5,fr,4,fr,6,0.8358
15,5,fr,4,fr,6,0.8345
16,5,fr,4,fr,6,0.842
17,5,fr,4,fr,6,0.8309
18,5,fr,4,fr,6,0.8464
19,5,fr,4,fr,6,0.8571
20,5,fr,4,fr,6,0.8538
21,5,fr,4,fr,6,0.8495
22,5,fr,4,fr,6,0.8481
23,5,fr,4,fr,6,0.8685
24,5,fr,4,fr,6,0.8516
4,6,fr,4,fr,6,0.7081
5,6,fr,4,fr,6,0.6921
6,6,fr,4,fr,6,0.7153
7,6,fr,4,fr,6,0.6962
8,6,fr,4,fr,6,0.7462
9,6,fr,4,fr,6,0.7253
10,6,fr,4,fr,6,0.7241
11,6,fr,4,fr,6,0.6647
12,6,fr,4,fr,6,0.7462
13,6,fr,4,fr,6,0.6485
14,6,fr,4,fr,6,0.7594
15,6,fr,4,fr,6,0.6884
16,6,fr,4,fr,6,0.6858
17,6,fr,4,fr,6,0.7156
18,6,fr,4,fr,6,0.6801
19,6,fr,4,fr,6,0.6984
20,6,fr,4,fr,6,0.7182
21,6,fr,4,fr,6,0.7666
22,6,fr,4,fr,6,0.7429
23,6,fr,4,fr,6,0.7762
24,6,fr,4,fr,6,0.7509
4,7,fr,4,fr,6,0.764
5,7,fr,4,fr,6,0.7125
6,7,fr,4,fr,6,0.7517
7,7,fr,4,fr,6,0.7184
8,7,fr,4,fr,6,0.7506
9,7,fr,4,fr,6,0.7466
10,7,fr,4,fr,6,0.7563
11,7,fr,4,fr,6,0.7262
12,7,fr,4,fr,6,0.7702
13,7,fr,4,fr,6,0.6924
14,7,fr,4,fr,6,0.7683
15,7,fr,4,fr,6,0.6934
16,7,fr,4,fr,6,0.7097
17,7,fr,4,fr,6,0.7437
18,7,fr,4,fr,6,0.7267
19,7,fr,4,fr,6,0.7479
20,7,fr,4,fr,6,0.7501
21,7,fr,4,fr,6,0.7648
22,7,fr,4,fr,6,0.7509
23,7,fr,4,fr,6,0.7661
24,7,fr,4,fr,6,0.7649
4,8,fr,4,fr,6,0.774
5,8,fr,4,fr,6,0.7621
6,8,fr,4,fr,6,0.7665
7,8,fr,4,fr,6,0.7359
8,8,fr,4,fr,6,0.762
9,8,fr,4,fr,6,0.7782
10,8,fr,4,fr,6,0.7845
11,8,fr,4,fr,6,0.776
12,8,fr,4,fr,6,0.7886
13,8,fr,4,fr,6,0.7635
14,8,fr,4,fr,6,0.8017
15,8,fr,4,fr,6,0.7651
16,8,fr,4,fr,6,0.7773
17,8,fr,4,fr,6,0.8085
18,8,fr,4,fr,6,0.7819
19,8,fr,4,fr,6,0.7829
20,8,fr,4,fr,6,0.7654
21,8,fr,4,fr,6,0.797
22,8,fr,4,fr,6,0.7741
23,8,fr,4,fr,6,0.7995
24,8,fr,4,fr,6,0.8005
4,9,fr,4,fr,6,0.76
5,9,fr,4,fr,6,0.7848
6,9,fr,4,fr,6,0.7983
7,9,fr,4,fr,6,0.7543
8,9,fr,4,fr,6,0.7674
9,9,fr,4,fr,6,0.7856
10,9,fr,4,fr,6,0.808
11,9,fr,4,fr,6,0.7839
12,9,fr,4,fr,6,0.7843
13,9,fr,4,fr,6,0.7899
14,9,fr,4,fr,6,0.793
15,9,fr,4,fr,6,0.8076
16,9,fr,4,fr,6,0.7974
17,9,fr,4,fr,6,0.8034
18,9,fr,4,fr,6,0.817
19,9,fr,4,fr,6,0.8011
20,9,fr,4,fr,6,0.812
21,9,fr,4,fr,6,0.8228
22,9,fr,4,fr,6,0.8074
23,9,fr,4,fr,6,0.8062
24,9,fr,4,fr,6,0.7959
4,10,fr,4,fr,6,0.7642
5,10,fr,4,fr,6,0.7954
6,10,fr,4,fr,6,0.8214
7,10,fr,4,fr,6,0.7929
8,10,fr,4,fr,6,0.8089
9,10,fr,4,fr,6,0.8182
10,10,fr,4,fr,6,0.8349
11,10,fr,4,fr,6,0.8232
12,10,fr,4,fr,6,0.8273
13,10,fr,4,fr,6,0.8186
14,10,fr,4,fr,6,0.8246
15,10,fr,4,fr,6,0.8275
16,10,fr,4,fr,6,0.8191
17,10,fr,4,fr,6,0.8335
18,10,fr,4,fr,6,0.8373
19,10,fr,4,fr,6,0.8209
20,10,fr,4,fr,6,0.8328
21,10,fr,4,fr,6,0.8271
22,10,fr,4,fr,6,0.8301
23,10,fr,4,fr,6,0.8317
24,10,fr,4,fr,6,0.8131
4,11,fr,4,fr,6,0.8195
5,11,fr,4,fr,6,0.8003
6,11,fr,4,fr,6,0.8279
7,11,fr,4,fr,6,0.8287
8,11,fr,4,fr,6,0.8499
9,11,fr,4,fr,6,0.8442
10,11,fr,4,fr,6,0.8516
11,11,fr,4,fr,6,0.8605
12,11,fr,4,fr,6,0.8706
13,11,fr,4,fr,6,0.8541
14,11,fr,4,fr,6,0.8647
15,11,fr,4,fr,6,0.8697
16,11,fr,4,fr,6,0.856
17,11,fr,4,fr,6,0.8558
18,11,fr,4,fr,6,0.8331
19,11,fr,4,fr,6,0.8556
20,11,fr,4,fr,6,0.8584
21,11,fr,4,fr,6,0.8606
22,11,fr,4,fr,6,0.8658
23,11,fr,4,fr,6,0.8447
24,11,fr,4,fr,6,0.8431
4,12,fr,4,fr,6,0.7679
5,12,fr,4,fr,6,0.7776
6,12,fr,4,fr,6,0.7805
7,12,fr,4,fr,6,0.769
8,12,fr,4,fr,6,0.7988
9,12,fr,4,fr,6,0.7966
10,12,fr,4,fr,6,0.7925
11,12,fr,4,fr,6,0.7973
12,12,fr,4,fr,6,0.8306
13,12,fr,4,fr,6,0.7991
14,12,fr,4,fr,6,0.8237
15,12,fr,4,fr,6,0.8174
16,12,fr,4,fr,6,0.808
17,12,fr,4,fr,6,0.8138
18,12,fr,4,fr,6,0.8072
19,12,fr,4,fr,6,0.8437
20,12,fr,4,fr,6,0.8183
21,12,fr,4,fr,6,0.8299
22,12,fr,4,fr,6,0.8502
23,12,fr,4,fr,6,0.8344
24,12,fr,4,fr,6,0.8376
4,0,de2fr,2,de,4,0.9822
4,0,de2fr,2,de,6,0.9766
4,0,de2fr,2,fr,4,0.9812
4,0,de2fr,2,fr,6,0.9655
4,0,de2fr,3,de,4,0.9721
4,0,de2fr,3,de,6,0.9796
4,0,de2fr,3,fr,4,0.9605
4,0,de2fr,3,fr,6,0.953
4,0,de2fr,6,de,4,0.981
4,0,de2fr,6,de,6,0.9758
4,0,de2fr,6,fr,4,0.9782
4,0,de2fr,6,fr,6,0.9589
4,0,de2fr,7,de,4,0.9837
4,0,de2fr,7,de,6,0.9857
4,0,de2fr,7,fr,4,0.9723
4,0,de2fr,7,fr,6,0.9653
4,0,de2fr,8,de,4,0.9865
4,0,de2fr,8,de,6,0.9828
4,0,de2fr,8,fr,4,0.978
4,0,de2fr,8,fr,6,0.9647
4,0,en2fr,2,de,4,0.9764
4,0,en2fr,2,de,6,0.9735
4,0,en2fr,2,fr,4,0.9628
4,0,en2fr,2,fr,6,0.9698
4,0,en2fr,3,de,4,0.9822
4,0,en2fr,3,de,6,0.9777
4,0,en2fr,3,fr,4,0.9748
4,0,en2fr,3,fr,6,0.9676
4,0,en2fr,6,de,4,0.9795
4,0,en2fr,6,de,6,0.9779
4,0,en2fr,6,fr,4,0.9702
4,0,en2fr,6,fr,6,0.9706
4,0,en2fr,7,de,4,0.9813
4,0,en2fr,7,de,6,0.9718
4,0,en2fr,7,fr,4,0.9754
4,0,en2fr,7,fr,6,0.9642
4,0,en2fr,8,de,4,0.9813
4,0,en2fr,8,de,6,0.9781
4,0,en2fr,8,fr,4,0.9661
4,0,en2fr,8,fr,6,0.9656
4,0,en2fr,9,de,4,0.9837
4,0,en2fr,9,de,6,0.9771
4,0,en2fr,9,fr,4,0.979
4,0,en2fr,9,fr,6,0.9707
4,0,en2fr,0,de,4,0.9832
4,0,en2fr,0,de,6,0.9798
4,0,en2fr,0,fr,4,0.9744
4,0,en2fr,0,fr,6,0.9729
5,0,de2fr,2,de,4,0.985
5,0,de2fr,2,de,6,0.9784
5,0,de2fr,2,fr,4,0.9854
5,0,de2fr,2,fr,6,0.9719
5,0,de2fr,3,de,4,0.9798
5,0,de2fr,3,de,6,0.9826
5,0,de2fr,3,fr,4,0.967
5,0,de2fr,3,fr,6,0.975
5,0,de2fr,6,de,4,0.9842
5,0,de2fr,6,de,6,0.9798
5,0,de2fr,6,fr,4,0.9823
5,0,de2fr,6,fr,6,0.9693
5,0,de2fr,7,de,4,0.9823
5,0,de2fr,7,de,6,0.9837
5,0,de2fr,7,fr,4,0.9722
5,0,de2fr,7,fr,6,0.9805
5,0,de2fr,8,de,4,0.9857
5,0,de2fr,8,de,6,0.9799
5,0,de2fr,8,fr,4,0.9845
5,0,de2fr,8,fr,6,0.9708
5,0,en2fr,2,de,4,0.9773
5,0,en2fr,2,de,6,0.9647
5,0,en2fr,2,fr,4,0.9753
5,0,en2fr,2,fr,6,0.9749
5,0,en2fr,3,de,4,0.9856
5,0,en2fr,3,de,6,0.9769
5,0,en2fr,3,fr,4,0.9854
5,0,en2fr,3,fr,6,0.974
5,0,en2fr,6,de,4,0.9837
5,0,en2fr,6,de,6,0.973
5,0,en2fr,6,fr,4,0.9765
5,0,en2fr,6,fr,6,0.9831
5,0,en2fr,7,de,4,0.9854
5,0,en2fr,7,de,6,0.9748
5,0,en2fr,7,fr,4,0.9865
5,0,en2fr,7,fr,6,0.9793
5,0,en2fr,8,de,4,0.9874
5,0,en2fr,8,de,6,0.9806
5,0,en2fr,8,fr,4,0.9835
5,0,en2fr,8,fr,6,0.9823
5,0,en2fr,9,de,4,0.9866
5,0,en2fr,9,de,6,0.9765
5,0,en2fr,9,fr,4,0.9876
5,0,en2fr,9,fr,6,0.9783
5,0,en2fr,0,de,4,0.9859
5,0,en2fr,0,de,6,0.9765
5,0,en2fr,0,fr,4,0.9846
5,0,en2fr,0,fr,6,0.9763
6,0,de2fr,2,de,4,0.9703
6,0,de2fr,2,de,6,0.9701
6,0,de2fr,2,fr,4,0.9808
6,0,de2fr,2,fr,6,0.958
6,0,de2fr,3,de,4,0.9748
6,0,de2fr,3,de,6,0.9756
6,0,de2fr,3,fr,4,0.9755
6,0,de2fr,3,fr,6,0.9777
6,0,de2fr,6,de,4,0.9716
6,0,de2fr,6,de,6,0.9718
6,0,de2fr,6,fr,4,0.9801
6,0,de2fr,6,fr,6,0.9689
6,0,de2fr,7,de,4,0.9796
6,0,de2fr,7,de,6,0.9826
6,0,de2fr,7,fr,4,0.9763
6,0,de2fr,7,fr,6,0.9708
6,0,de2fr,8,de,4,0.9714
6,0,de2fr,8,de,6,0.9716
6,0,de2fr,8,fr,4,0.9783
6,0,de2fr,8,fr,6,0.9586
6,0,en2fr,2,de,4,0.9762
6,0,en2fr,2,de,6,0.974
6,0,en2fr,2,fr,4,0.9777
6,0,en2fr,2,fr,6,0.9674
6,0,en2fr,3,de,4,0.9766
6,0,en2fr,3,de,6,0.9738
6,0,en2fr,3,fr,4,0.9845
6,0,en2fr,3,fr,6,0.969
6,0,en2fr,6,de,4,0.9833
6,0,en2fr,6,de,6,0.9795
6,0,en2fr,6,fr,4,0.987
6,0,en2fr,6,fr,6,0.9805
6,0,en2fr,7,de,4,0.9799
6,0,en2fr,7,de,6,0.9763
6,0,en2fr,7,fr,4,0.9846
6,0,en2fr,7,fr,6,0.9673
6,0,en2fr,8,de,4,0.981
6,0,en2fr,8,de,6,0.9798
6,0,en2fr,8,fr,4,0.987
6,0,en2fr,8,fr,6,0.9782
6,0,en2fr,9,de,4,0.9731
6,0,en2fr,9,de,6,0.9724
6,0,en2fr,9,fr,4,0.9822
6,0,en2fr,9,fr,6,0.9603
6,0,en2fr,0,de,4,0.98
6,0,en2fr,0,de,6,0.9784
6,0,en2fr,0,fr,4,0.985
6,0,en2fr,0,fr,6,0.9682
7,0,de2fr,2,de,4,0.9817
7,0,de2fr,2,de,6,0.9512
7,0,de2fr,2,fr,4,0.9716
7,0,de2fr,2,fr,6,0.9589
7,0,de2fr,3,de,4,0.9759
7,0,de2fr,3,de,6,0.9729
7,0,de2fr,3,fr,4,0.9729
7,0,de2fr,3,fr,6,0.9696
